Recording timestamp,Pupil diameter left,Pupil diameter right
15211,3.90,3.56
15231,3.91,3.70
15251,3.97,3.80
15271,,3.87
15291,4.10,3.87
15311,,3.88
15331,,3.88
15351,4.24,3.87
15371,4.32,3.88
15391,4.35,3.88
15411,4.37,3.88
15431,4.53,3.89
15451,4.39,3.88
15471,4.40,3.84
15491,4.41,3.79
15511,4.30,3.78
15531,4.27,3.75
15551,4.21,3.71
15571,4.17,3.67
15591,4.12,3.63
15611,4.14,3.60
15631,4.12,3.56
15651,4.05,3.54
15671,3.98,3.47
15691,3.92,3.37
15711,3.83,3.31
15731,3.73,3.26
15751,3.64,3.22
15771,3.55,3.19
15791,3.48,3.16
15811,3.45,3.13
15831,3.43,3.09
15851,3.37,3.06
15871,3.34,3.04
15891,3.31,3.01
15911,3.29,2.99
15930,3.27,2.97
15950,3.25,2.95
15970,3.23,2.93
15990,3.21,2.91
16010,3.20,2.90
16030,3.18,2.89
16050,3.20,2.88
16070,3.19,2.87
16090,3.19,2.86
16110,3.18,2.85
16130,3.17,2.84
16150,3.16,2.83
16170,3.15,2.82
16190,3.15,2.82
16210,3.14,2.81
16230,3.13,2.81
16250,,2.71
16270,,
16290,,2.46
16310,2.96,2.58
16330,2.94,2.69
16350,2.93,2.78
16370,,2.81
16390,3.08,2.84
16410,,2.86
16430,3.17,2.86
16450,3.12,2.86
16470,3.14,2.86
16490,3.17,2.87
16510,3.19,2.87
16530,3.19,2.88
16550,,2.88
16570,,2.89
16590,,2.90
16610,3.26,2.91
16630,,2.93
16650,,2.94
16670,3.32,2.95
16690,3.32,2.96
16710,3.32,2.97
16730,3.31,2.97
16750,3.30,2.97
16770,3.32,2.97
16790,3.30,2.96
16810,3.28,2.95
16830,3.27,2.95
16850,3.26,2.94
16870,3.26,2.93
16890,3.26,2.92
16910,3.26,2.91
16930,3.25,2.90
16950,3.25,2.90
16970,3.24,2.90
16990,3.23,2.89
17010,3.23,2.89
17030,3.22,2.88
17050,3.22,2.88
17070,3.22,2.87
17090,3.22,2.87
17110,3.20,2.86
17130,3.19,2.85
17150,3.09,2.85
17170,3.09,2.84
17190,3.12,2.84
17210,3.13,2.83
17230,3.13,2.83
17250,3.13,2.82
17270,3.12,2.82
17290,3.10,2.81
17310,3.10,2.80
17330,3.10,2.80
17350,,2.80
17370,3.10,2.79
17390,3.14,2.79
17410,3.09,2.79
17430,3.08,2.79
17450,3.10,2.78
17470,3.09,2.78
17490,3.06,2.78
17510,3.06,2.77
17530,3.06,2.77
17550,3.07,2.77
17570,3.08,2.77
17590,3.07,2.77
17610,3.07,2.77
17629,3.08,2.77
17649,3.08,2.77
17669,3.08,2.77
17689,3.08,2.77
17709,3.08,2.78
17729,3.04,2.78
17749,3.06,2.79
17769,3.02,2.79
17789,3.05,2.80
17809,3.07,2.80
17829,3.07,2.80
17849,3.06,2.81
17869,3.08,2.81
17889,3.09,2.80
17909,3.07,2.80
17929,3.06,2.79
17949,3.08,2.78
17969,3.08,2.77
17989,3.07,2.76
18009,3.05,2.76
18029,3.02,2.75
18049,2.98,2.74
18069,2.97,2.73
18089,2.95,2.72
18109,2.93,2.71
18129,2.91,2.69
18149,2.88,2.68
18169,2.86,2.67
18189,2.84,2.66
18209,2.83,2.65
18229,2.78,2.64
18249,2.75,2.63
18269,2.72,2.63
18289,2.69,2.62
18309,2.67,2.61
18329,2.72,2.60
18349,2.67,2.59
18369,2.63,2.58
18389,2.67,2.57
18409,2.61,2.57
18429,2.61,2.56
18449,2.59,2.55
18469,2.67,2.55
18489,2.62,2.54
18509,2.60,2.54
18529,2.58,2.53
18549,2.56,2.53
18569,2.61,2.53
18589,2.66,2.53
18609,2.60,2.53
18629,2.58,2.53
18649,2.63,2.53
18669,2.65,2.53
18689,2.67,2.54
18709,2.67,2.54
18729,2.68,2.55
18749,2.68,2.56
18769,2.72,2.57
18789,2.80,2.58
18809,2.85,2.59
18829,2.81,2.61
18849,2.86,2.62
18869,2.88,2.63
18889,2.89,2.63
18909,2.91,2.64
18929,2.92,2.65
18949,2.91,2.66
18969,2.95,2.67
18989,2.96,2.67
19009,2.96,2.68
19029,2.97,2.68
19049,2.97,2.69
19069,2.98,2.69
19089,2.99,2.70
19109,2.99,2.71
19129,2.99,2.71
19149,3.00,2.72
19169,3.01,2.72
19189,2.98,2.73
19209,3.01,2.74
19229,3.01,2.74
19249,3.00,2.75
19268,3.00,2.75
19288,3.00,2.75
19308,3.01,2.76
19328,2.99,2.76
19348,3.00,2.75
19368,2.98,2.75
19388,2.98,2.75
19408,2.98,2.74
19428,2.97,2.74
