Recording timestamp,Pupil diameter left,Pupil diameter right
1811214,3.89,3.80
1811234,3.89,3.79
1811254,3.88,3.79
1811274,3.85,3.78
1811294,3.82,3.76
1811314,3.81,3.76
1811334,3.80,3.76
1811354,3.79,3.74
1811374,,3.12
1811394,,
1811414,,
1811434,,
1811454,,3.06
1811474,2.97,2.98
1811494,3.25,3.06
1811514,3.39,3.24
1811534,3.50,3.43
1811554,3.59,3.57
1811574,3.64,3.60
1811594,3.60,3.59
1811614,3.55,3.53
1811634,3.52,3.48
1811654,3.50,3.45
1811674,3.47,3.42
1811694,3.45,3.40
1811714,3.41,3.37
1811734,3.39,3.35
1811754,3.38,3.33
1811774,3.37,3.32
1811794,3.35,3.31
1811814,3.31,3.30
1811834,3.28,3.27
1811854,3.26,3.24
1811874,3.23,3.20
1811894,3.21,3.16
1811914,3.18,3.11
1811934,3.16,3.09
1811954,3.15,3.08
1811974,3.13,3.06
1811994,3.11,3.03
1812014,3.09,3.01
1812034,3.08,2.99
1812054,3.07,2.98
1812074,3.05,2.96
1812094,3.03,2.93
1812114,3.02,2.90
1812134,3.00,2.88
1812154,2.98,2.87
1812174,2.97,2.87
1812194,2.95,2.86
1812214,2.94,2.86
1812234,2.93,2.85
1812254,2.92,2.83
1812274,2.91,2.82
1812294,2.90,2.80
1812314,2.89,2.80
1812334,,3.67
1812354,,
1812374,,
1812394,,
1812414,,
1812434,,
1812454,,
1812474,,
1812494,2.98,2.98
1812514,2.86,2.89
1812534,2.89,2.87
1812554,2.92,2.89
1812574,2.94,2.91
1812594,2.95,2.89
1812614,2.95,2.88
1812634,2.96,2.88
1812654,2.96,2.88
1812674,2.97,2.88
1812694,2.98,2.89
1812713,2.99,2.89
1812734,3.00,2.90
1812753,3.02,2.92
1812773,3.03,2.93
1812793,3.04,2.94
1812813,3.05,2.95
1812833,3.06,2.96
1812853,3.07,2.97
1812873,3.08,2.98
1812893,3.08,2.98
1812913,3.08,2.97
1812933,3.07,2.97
1812953,3.06,2.96
1812973,3.05,2.95
1812993,3.03,2.94
1813013,3.02,2.92
1813033,3.00,2.91
1813053,2.99,2.89
