Recording timestamp,Pupil diameter left,Pupil diameter right
122504,5.89,5.54
122524,5.88,5.53
122544,5.85,5.53
122564,5.84,5.52
122584,5.81,5.51
122604,5.80,5.49
122624,5.80,5.46
122644,5.77,5.43
122664,5.72,5.41
122684,5.69,5.38
122704,5.67,5.37
122724,5.65,5.37
122744,5.62,5.36
122764,5.61,5.34
122784,5.61,5.32
122804,5.59,5.29
122824,5.57,5.27
122844,5.54,5.24
122864,5.53,5.20
122884,5.52,5.17
122904,5.51,5.13
122924,5.50,5.10
122944,5.50,5.06
122964,5.47,5.03
122984,5.45,5.00
123004,5.45,4.98
123024,5.44,4.97
123044,5.45,4.96
123064,5.43,4.95
123084,5.43,4.95
123104,5.42,4.95
123124,5.42,4.94
123144,5.39,4.93
123164,5.39,4.93
123184,5.39,4.93
123204,5.37,4.93
123224,5.37,4.93
123244,5.35,4.93
123264,5.35,4.92
123284,5.33,4.92
123304,5.32,4.92
123324,5.31,4.92
123344,5.32,4.92
123364,5.29,4.92
123384,5.31,4.92
123404,5.35,4.93
123424,4.01,4.91
123444,,4.99
123464,,
123484,,
123504,3.88,
123524,4.41,4.22
123544,4.92,4.66
123564,5.23,4.96
123584,5.23,5.07
123604,5.16,5.06
123624,5.40,5.06
123644,5.53,5.08
123664,5.61,5.09
123684,5.70,5.10
123704,5.70,5.11
123724,5.72,5.13
123744,5.69,5.14
123764,5.67,5.15
123784,5.58,5.15
123804,5.53,5.16
123824,5.51,5.17
123844,5.54,5.19
123864,5.54,5.19
123884,5.48,5.21
123904,5.45,5.21
123924,5.44,5.20
123944,5.43,5.20
123964,5.43,5.19
123984,5.45,5.19
124004,5.47,5.21
124024,5.48,5.20
124044,5.48,5.19
124064,5.48,5.20
124083,5.50,5.19
124103,5.51,5.19
124123,5.53,5.20
124143,5.54,5.20
124163,5.55,5.21
124183,5.54,5.21
124203,5.54,5.22
124223,5.55,5.22
124243,5.55,5.22
124263,5.56,5.22
124283,5.55,5.24
124303,5.55,5.25
124323,5.55,5.25
124343,5.55,5.26
124363,5.55,5.27
124383,5.55,5.28
124403,5.56,5.26
124423,5.56,5.26
124443,5.56,5.27
124463,5.56,5.27
124483,5.57,5.26
124503,5.57,5.26
124523,5.57,5.26
124543,5.58,5.25
124563,5.58,5.24
124583,5.59,5.24
124603,5.59,5.23
124623,5.59,5.23
124643,5.59,5.22
124663,5.59,5.22
124683,5.59,5.24
124703,5.60,5.24
124723,5.61,5.25
124743,5.61,5.25
124763,5.61,5.25
124783,5.62,5.25
124803,5.62,5.26
124823,5.63,5.26
124843,5.64,5.26
124863,5.64,5.26
124883,5.65,5.24
124903,5.65,5.24
124923,5.65,5.25
124943,5.65,5.26
124963,5.66,5.26
124983,5.66,5.27
125003,5.66,5.27
125023,5.67,5.28
125043,5.67,5.29
125063,5.67,5.31
125083,5.68,5.33
125103,5.69,5.34
125123,5.69,5.36
125143,5.71,5.37
125163,5.71,5.39
125183,5.71,5.40
125203,5.72,5.41
125223,5.73,5.42
125243,5.73,5.43
125263,5.74,5.43
125283,5.75,5.43
125303,5.74,5.44
125323,5.75,5.44
125343,5.75,5.44
125363,5.76,5.44
125383,5.77,5.45
125403,5.77,5.45
125423,5.78,5.45
125443,5.78,5.45
125463,5.79,5.45
125483,5.80,5.45
125503,5.81,5.46
125523,5.82,5.47
125543,5.82,5.47
125563,5.83,5.47
125583,5.82,5.48
125603,5.81,5.48
125623,5.81,5.49
125643,5.81,5.49
125663,5.81,5.50
125683,5.81,5.50
125703,5.83,5.50
125722,5.84,5.51
125742,5.83,5.52
125762,5.84,5.52
125782,5.85,5.53
125802,5.84,5.53
125822,5.85,5.53
125842,5.84,5.54
