Recording timestamp,Pupil diameter left,Pupil diameter right
3398,2.92,
3418,2.91,
3438,2.91,
3458,2.91,
3478,2.91,3.27
3498,2.91,
3518,2.91,
3538,2.90,
3558,2.90,
3578,2.90,
3598,2.90,
3618,2.89,
3638,2.88,
3658,2.88,
3678,2.86,
3698,2.85,
3718,2.83,
3738,2.81,
3758,2.78,
3778,2.76,
3798,2.59,2.94
3818,2.54,2.74
3838,2.53,
3858,2.51,2.66
3878,2.50,2.61
3898,2.50,2.59
3918,2.49,2.58
3938,2.48,2.57
3958,2.48,2.56
3978,2.47,2.55
3998,2.47,2.55
4018,2.46,2.56
4038,2.45,2.56
4058,2.44,2.56
4078,2.44,2.55
4098,2.44,2.54
4118,2.44,2.54
4138,2.44,2.53
4157,2.44,2.53
4178,2.44,2.53
4197,2.45,2.53
4217,2.45,2.53
4237,2.46,2.53
4257,2.47,2.53
4277,2.48,2.53
4297,2.49,2.53
4317,2.49,2.54
4337,2.50,
4357,2.50,
4377,2.51,2.54
4397,2.51,2.55
4417,2.51,
4437,2.52,
4457,2.52,
4477,2.52,
4497,2.52,
4517,2.52,
4537,2.52,
4557,2.52,
4577,2.53,
4597,2.52,
4617,2.47,
4637,2.52,2.52
4657,2.61,2.62
4677,2.65,2.65
4697,2.61,2.63
4717,2.60,2.62
4737,2.59,2.62
4757,2.58,2.54
4777,2.55,
4797,2.58,
4817,2.59,
4837,2.60,
4857,2.60,
4877,2.61,
4897,2.62,
4917,2.63,2.69
4937,2.65,2.74
4957,2.67,2.76
4977,2.68,2.77
4997,2.68,
5017,2.69,
5037,2.66,2.80
5057,2.70,2.87
5077,2.71,
5097,2.72,
5117,2.73,
5137,2.74,
5157,2.75,
5177,2.76,
5197,2.76,
5217,2.77,2.93
5237,2.77,2.95
5257,2.77,2.96
5277,2.77,2.97
5297,2.80,2.98
5317,2.81,2.98
5337,2.81,2.99
5357,2.81,2.99
5377,2.81,2.99
5397,2.81,2.99
5417,2.79,2.99
5437,2.77,2.93
5457,2.77,2.77
5477,2.78,2.78
5497,2.80,2.81
5517,2.81,2.82
5537,2.82,2.82
5557,2.83,2.78
5577,2.83,2.74
5597,2.62,2.69
5617,2.72,2.79
5637,2.75,2.83
5657,2.75,2.85
5677,2.74,2.85
5697,2.73,2.84
5717,2.72,2.82
5737,2.70,2.81
5757,2.69,2.80
5777,2.68,2.77
5797,2.67,2.75
5816,2.66,2.70
5836,2.66,2.69
5856,2.57,2.64
5876,2.57,2.72
5896,2.57,2.74
5916,2.56,2.74
5936,2.55,2.73
5956,2.54,
5976,2.54,
5996,2.53,
6016,2.52,
6036,2.52,
6056,2.51,
6076,2.50,
6096,2.50,
6116,2.49,
6136,2.48,
6156,2.46,2.64
6176,2.43,2.59
6196,2.42,2.57
6216,2.42,2.56
6236,2.42,2.56
6256,2.42,2.56
6276,2.42,
6296,2.42,
6316,2.42,
6336,2.42,
6356,2.42,
6376,2.42,
6396,2.43,
6416,2.43,
6436,2.43,
6456,2.43,
6476,2.43,
6496,2.44,
6516,2.44,
6536,2.45,
6556,2.45,
6576,2.46,
6596,2.47,
6616,2.48,
6636,2.49,
6656,2.50,
6676,2.51,
6696,2.52,
6716,2.53,
6736,2.53,
6756,2.54,
6776,2.55,
6796,2.55,
6816,2.55,
6836,2.56,
6856,2.61,
6876,2.58,
6896,2.59,2.61
6916,2.55,2.67
6936,2.58,2.70
6956,2.54,2.72
6976,2.57,2.73
6996,2.59,2.74
7016,2.60,2.74
7036,2.61,2.75
7056,2.61,2.75
7076,2.62,2.76
7096,2.62,2.71
7116,2.58,2.59
7136,2.57,
7156,2.57,
7176,2.57,
7196,2.57,
7216,2.57,
7236,2.57,
7256,2.57,
7276,2.57,
7296,2.57,
7316,2.57,
7336,2.57,
7356,2.57,
7376,2.57,
7396,2.57,
7416,2.57,
7436,2.57,
7456,2.57,
7475,2.57,
7496,2.56,
7515,2.56,
7535,2.56,
7555,2.55,
7575,2.55,
7595,2.54,
7615,2.54,
7635,2.54,
7655,2.53,
7675,2.53,
7695,2.53,
7715,2.53,
7735,2.53,
7755,2.53,
7775,2.53,
7795,2.53,
7815,2.53,
7835,2.54,2.68
7855,2.55,2.71
7875,2.56,2.73
7895,2.57,2.74
7915,2.57,2.75
7935,2.58,2.75
7955,2.59,2.75
7975,2.60,2.76
7995,2.61,2.76
8015,2.62,2.77
8035,2.64,2.77
8055,2.65,2.77
8075,2.66,2.78
8095,2.67,2.78
8115,2.67,2.80
8135,2.68,2.80
