Recording timestamp,Pupil diameter left,Pupil diameter right
6316,3.90,3.89
6336,3.94,3.93
6356,3.95,3.95
6376,3.95,3.96
6396,3.96,3.97
6416,3.97,3.97
6436,3.97,3.97
6456,4.00,3.98
6476,3.99,3.98
6496,4.01,4.01
6516,4.02,4.02
6536,4.01,4.01
6556,4.01,4.02
6576,4.00,4
6596,3.98,3.98
6616,3.96,3.94
6636,3.94,3.95
6656,3.91,3.91
6676,3.88,3.86
6696,3.83,3.81
6716,3.67,3.68
6736,3.52,3.55
6756,3.48,3.49
6776,3.43,3.42
6796,3.41,3.41
6816,3.38,3.36
6836,3.37,3.39
6856,3.38,3.39
6876,3.37,3.37
6896,3.36,3.36
6916,3.35,3.34
6936,3.34,3.34
6956,3.32,3.33
6976,3.31,3.32
6996,3.29,3.28
7016,3.29,3.28
7036,3.29,3.29
7056,3.27,3.31
7076,3.26,3.23
7096,3.26,3.25
7116,3.26,3.24
7136,3.26,3.29
7156,3.26,3.27
7176,3.27,3.25
7196,3.26,3.26
7216,3.26,3.28
7236,3.26,3.26
7256,3.25,3.24
7276,3.25,3.23
7296,3.25,3.26
7316,3.24,3.24
7336,3.24,3.26
7356,3.23,3.26
7376,3.23,3.23
7396,3.22,3.21
7416,3.22,3.2
7436,3.23,3.21
7456,3.23,3.22
7476,3.23,3.24
7496,3.23,3.21
7516,3.24,3.25
7536,3.24,3.22
7555,3.25,3.27
7575,3.25,3.22
7595,3.26,3.25
7615,3.26,3.25
7635,3.26,3.28
7655,3.26,3.22
7675,3.27,3.3
7695,3.27,3.29
7715,3.27,3.29
7735,3.28,3.28
7755,3.28,3.28
7775,3.28,3.29
7795,3.29,3.25
7815,3.30,3.3
7835,3.30,3.31
7855,3.31,3.32
7875,3.32,3.33
7895,3.32,3.33
7915,3.32,3.32
7935,3.32,3.33
7955,3.33,3.33
7975,3.33,3.35
7995,3.33,3.33
8015,3.33,3.31
8035,3.34,3.35
8055,3.34,3.33
8075,3.34,3.32
8095,3.35,3.35
8115,3.35,3.34
8135,3.36,3.35
8155,3.36,3.35
8175,3.37,3.37
8195,3.38,3.38
8215,3.39,3.42
8235,3.40,3.4
8255,3.40,3.39
8275,3.41,3.43
8295,3.42,3.42
8315,3.42,3.41
8335,3.43,3.42
8355,3.43,3.45
8375,3.44,3.47
8395,3.43,3.45
8415,3.43,3.41
8435,3.43,3.4
8455,3.42,3.42
8475,3.42,3.42
8495,3.41,3.41
8515,,
8535,3.41,3.41
8555,3.40,3.4
8575,3.40,3.38
8595,3.38,3.37
8615,3.36,3.37
8635,3.35,3.35
8655,3.33,3.34
8675,3.31,3.32
8695,3.29,3.32
8715,3.27,3.28
8735,3.25,3.23
8755,3.24,3.26
8775,3.20,3.22
8795,3.18,3.2
8815,3.16,3.16
8835,3.15,3.15
8855,3.13,3.13
8875,3.12,3.13
8895,3.12,3.14
8915,3.12,3.13
8935,3.11,3.11
8955,3.09,3.08
8975,3.08,3.1
8995,3.07,3.08
9015,3.04,3.04
9035,3.03,3.05
9055,3.02,3
9075,3.03,3.04
9095,3.01,3.02
9115,2.99,3.01
9135,2.99,2.99
9155,3.01,3.01
9175,3.02,3.02
9195,3.03,3.05
9214,3.04,3.03
9234,3.05,3.05
9254,3.06,3.06
9274,3.08,3.06
9294,3.11,3.08
9314,3.14,3.15
9334,3.14,3.14
9354,3.14,3.14
9374,3.15,3.17
9394,3.16,3.17
9414,3.17,3.18
9434,3.17,3.2
9454,3.17,3.18
9474,3.16,3.17
9494,3.15,3.14
9514,,
9534,3.14,3.16
9554,3.14,3.16
9574,,
9594,,
9614,,
9634,,
9654,,
9674,5.15,5.16
9694,4.89,4.9
9714,4.38,4.36
9734,3.71,3.71
9754,3.40,3.37
9774,3.31,3.3
9794,3.26,3.29
9814,3.25,3.26
9834,3.25,3.25
9854,3.25,3.28
9874,3.27,3.25
9894,3.27,3.26
9914,3.27,3.28
9934,3.27,3.26
9954,3.27,3.27
9974,3.27,3.27
9994,3.27,3.28
10014,3.26,3.25
10034,3.25,3.26
10054,3.24,3.26
10074,3.23,3.25
10094,3.21,3.23
10114,3.21,3.22
10134,3.20,3.21
10154,3.18,3.17
10174,3.16,3.19
10194,3.15,3.16
10214,3.12,3.15
10234,3.11,3.09
10254,3.09,3.09
10274,3.09,3.09
10294,3.08,3.1
10314,3.07,3.07
10334,3.07,3.08
10354,3.07,3.08
10374,3.07,3.07
10394,3.07,3.1
10414,3.09,3.1
10434,3.09,3.09
10454,3.12,3.11
10474,3.13,3.13
10494,3.13,3.14
10514,3.14,3.13
10534,3.15,3.15
10554,3.16,3.19
10574,3.17,3.15
10594,3.17,3.18
10614,3.18,3.18
10634,3.19,3.2
10654,3.19,3.2
10674,3.20,3.19
10694,3.21,3.24
10714,3.21,3.2
10734,3.22,3.24
10754,3.22,3.22
10774,3.22,3.22
10794,3.23,3.25
10814,3.23,3.21
10834,3.23,3.26
10854,3.24,3.25
10873,3.25,3.24
10894,3.25,3.21
10913,3.25,3.25
10933,3.25,3.25
10953,3.25,3.24
10973,3.25,3.23
10993,3.26,3.28
11013,3.26,3.25
11033,3.26,3.27
11053,3.27,3.26
11073,3.28,3.29
11093,3.28,3.26
11113,,
11133,,
11153,,
11173,,
11193,,
11213,2.98,2.99
11233,3.12,3.1
11253,3.26,3.28
11273,3.39,3.39
11293,3.42,3.42
11313,3.45,3.46
11333,3.48,3.48
11353,3.50,3.5
11373,3.48,3.49
11393,3.47,3.45
11413,3.47,3.47
11433,3.47,3.47
11453,3.47,3.46
11473,3.47,3.48
11493,3.48,3.49
11513,3.47,3.48
11533,3.49,3.48
11553,3.49,3.48
11573,3.48,3.45
11593,3.48,3.48
11613,3.47,3.45
11633,3.47,3.5
11653,3.43,3.41
11673,3.41,3.4
11693,3.41,3.41
11713,3.40,3.42
11733,3.39,3.38
11753,3.39,3.41
11773,3.37,3.35
11793,,
11813,,
11833,,
11853,,
11873,,
11893,,
11913,,
11933,,
11953,3.30,3.29
11973,3.38,3.38
11993,3.40,3.42
12013,3.41,3.42
12033,3.44,3.44
12053,3.44,3.46
12073,3.47,3.46
12093,3.46,3.44
12113,3.47,3.47
12133,3.48,3.49
12153,3.49,3.49
12173,3.51,3.5
12193,3.53,3.52
12213,3.53,3.53
12233,3.53,3.53
12253,3.58,3.58
12273,3.62,3.6
12293,3.64,3.63
12313,3.62,3.62
12333,3.61,3.63
12353,3.59,3.61
12373,3.58,3.59
12393,3.57,3.57
12413,3.56,3.58
12433,3.56,3.56
12453,3.54,3.54
12473,3.52,3.53
12493,3.49,3.49
12513,3.46,3.46
12533,3.44,3.45
12553,3.43,3.42
12572,3.42,3.43
12592,3.40,3.41
12612,3.38,3.36
12632,3.36,3.35
12652,3.33,3.33
12672,3.30,3.32
12692,3.27,3.26
12712,3.26,3.25
12732,3.24,3.25
12752,3.22,3.22
12772,3.21,3.23
12792,3.20,3.2
12812,3.20,3.21
12832,3.19,3.2
12852,3.18,3.19
12872,3.17,3.17
12892,3.15,3.16
12912,3.15,3.17
12932,3.12,3.12
12952,3.12,3.10
12972,3.12,3.13
12992,3.12,3.12
13012,3.12,3.11
13032,3.12,3.12
13052,3.12,3.11
13072,3.12,3.15
13092,3.12,3.12
13112,3.12,3.12
13132,3.12,3.09
13152,,
13172,,
13192,,
13212,,
13232,,
13252,,
13272,,
13292,,
13312,4.85,4.86
13332,,
13352,4.39,4.39
13372,3.99,3.98
13392,3.53,3.53
13412,3.36,3.38
13432,3.29,3.3
13452,3.29,3.3
13472,3.29,3.3
13492,3.29,3.3
13512,3.30,3.31
13532,3.32,3.33
13552,3.34,3.32
13572,3.36,3.34
13592,3.38,3.39
13612,3.39,3.39
13632,3.42,3.44
13652,3.47,3.48
13672,3.49,3.49
13692,3.46,3.48
13712,3.43,3.43
13732,3.42,3.42
13752,3.41,3.4
13772,3.39,3.39
13792,3.35,3.35
13812,3.34,3.36
13832,3.34,3.35
13852,3.33,3.35
13872,3.32,3.29
13892,3.31,3.31
13912,3.31,3.32
13932,3.30,3.3
13952,3.28,3.29
13972,3.27,3.28
13992,3.26,3.27
14012,3.25,3.24
14032,3.25,3.26
14052,3.26,3.27
14072,3.26,3.28
14092,3.26,3.26
14112,3.26,3.25
14132,3.27,3.26
14152,3.28,3.28
14172,3.29,3.27
14192,3.30,3.29
14212,3.29,3.28
14231,3.28,3.29
14251,3.28,3.3
14271,3.28,3.29
14291,3.29,3.29
14311,3.29,3.32
14331,3.28,3.27
14351,3.28,3.25
14371,3.28,3.28
14391,3.29,3.29
14411,3.29,3.28
14431,3.30,3.31
14451,3.32,3.33
14471,3.33,3.28
14491,3.35,3.37
14511,3.36,3.36
14531,3.37,3.35
14551,3.38,3.37
14571,3.40,3.39
14591,3.41,3.42
14611,3.42,3.42
14631,3.43,3.4
14651,3.45,3.45
14671,3.45,3.5
14691,3.45,3.47
14711,3.46,3.47
14731,3.46,3.46
14751,3.47,3.46
14771,3.47,3.48
14791,3.47,3.49
14811,3.46,3.48
14831,3.46,3.46
14851,3.44,3.47
14871,3.41,3.39
14891,3.31,3.29
14911,3.32,3.31
14931,3.31,3.32
14951,3.31,3.31
14971,3.32,3.32
14991,3.33,3.35
15011,3.32,3.31
15031,3.36,3.37
15051,3.39,3.38
15071,3.40,3.38
15091,3.41,3.42
15111,3.41,3.41
15131,3.42,3.42
15151,3.43,3.44
15171,3.43,3.44
15191,3.44,3.42
15211,3.45,3.46
15231,3.45,3.46
15251,3.46,3.45
15271,3.48,3.49
15291,3.49,3.5
15311,3.51,3.52
15331,3.52,3.54
15351,3.53,3.49
15371,3.54,3.57
15391,3.54,3.53
15411,3.55,3.56
15431,3.56,3.57
15451,3.57,3.58
15471,3.61,3.63
15491,3.61,3.61
15511,,
15531,,
15551,,
15571,,
15591,,
15611,,
15631,3.51,3.51
15651,3.53,3.53
15671,3.57,3.58
15691,3.61,3.6
15711,3.64,3.63
15731,3.67,3.7
15751,3.69,3.68
15771,3.72,3.69
15791,3.74,3.72
15811,3.76,3.77
15831,3.75,3.78
15851,3.74,3.73
15871,3.75,3.77
15890,3.76,3.75
15910,3.76,3.78
15930,3.78,3.8
15950,3.78,3.78
15970,3.78,3.76
15990,3.78,3.77
16010,3.78,3.78
16030,3.78,3.8
16050,3.78,3.77
16070,3.77,3.77
16090,3.76,3.78
16110,3.75,3.74
16130,3.73,3.73
16150,3.72,3.71
16170,3.71,3.72
16190,3.70,3.7
16210,3.68,3.69
16230,3.67,3.64
16250,3.66,3.65
16270,3.64,3.63
16290,3.63,3.63
16310,3.63,3.63
16330,3.63,3.64
16350,3.63,3.63
16370,3.63,3.62
16390,3.62,3.63
16410,3.62,3.64
16430,3.62,3.61
16450,3.63,3.63
16470,3.63,3.61
16490,3.63,3.64
16510,3.64,3.61
16530,3.64,3.66
16550,3.64,3.63
16570,3.64,3.64
16590,3.64,3.63
16610,3.63,3.62
16630,3.62,3.61
16650,3.61,3.63
16670,3.59,3.6
16690,3.57,3.57
16710,3.54,3.53
16730,3.48,3.51
16750,3.43,3.44
16770,3.39,3.42
16790,3.34,3.31
16810,3.31,3.33
16830,3.28,3.27
16850,3.25,3.24
16870,3.23,3.23
16890,3.20,3.19
16910,3.19,3.2
16930,3.20,3.2
16950,3.20,3.18
16970,3.19,3.2
16990,3.19,3.18
17010,3.18,3.18
17030,3.18,3.18
17050,3.18,3.16
17070,3.16,3.16
17090,3.17,3.19
17110,3.16,3.16
17130,3.16,3.16
17150,3.15,3.16
17170,3.14,3.15
17190,3.14,3.17
17210,3.14,3.14
17230,3.13,3.12
17250,3.13,3.13
17270,3.13,3.1
17290,3.13,3.13
17310,3.13,3.13
17330,3.13,3.13
17350,3.14,3.12
17370,3.15,3.16
17390,3.16,3.16
17410,3.17,3.16
17430,3.18,3.22
17450,3.19,3.15
17470,3.20,3.18
17490,3.22,3.19
17510,3.22,3.23
17530,3.23,3.23
17549,3.23,3.25
17570,3.24,3.27
17589,3.25,3.26
17609,3.26,3.26
17629,3.27,3.26
17649,3.29,3.28
17669,3.31,3.3
17689,3.34,3.35
17709,3.36,3.37
17729,3.38,3.39
17749,3.38,3.38
17769,3.39,3.38
17789,3.38,3.37
17809,3.38,3.39
17829,3.38,3.4
17849,3.38,3.4
17869,3.37,3.38
17889,3.36,3.36
17909,3.36,3.35
17929,3.36,3.38
17949,3.36,3.37
17969,3.35,3.36
17989,3.34,3.33
18009,3.34,3.36
18029,3.33,3.35
18049,3.32,3.31
18069,3.32,3.34
18089,3.31,3.3
18109,3.30,3.29
18129,3.28,3.31
18149,3.28,3.29
18169,3.27,3.28
18189,3.27,3.23
18209,3.28,3.29
18229,3.27,3.27
18249,3.27,3.28
18269,3.27,3.24
18289,3.28,3.28
18309,3.29,3.3
18329,3.30,3.27
18349,3.30,3.32
18369,3.30,3.3
18389,3.30,3.31
18409,3.31,3.32
18429,3.33,3.33
18449,3.34,3.34
18469,3.36,3.37
18489,3.37,3.37
18509,3.38,3.39
18529,3.39,3.43
18549,3.40,3.4
18569,3.43,3.4
18589,3.45,3.44
18609,3.47,3.45
18629,,
18649,3.49,3.48
18669,,
18689,,
18709,,
18729,3.53,3.52
18749,3.52,3.51
18769,3.52,3.52
18789,3.52,3.52
18809,,
18829,,
18849,3.50,3.51
18869,3.48,3.48
18889,3.46,3.46
18909,3.46,3.48
18929,3.44,3.42
18949,3.44,3.44
18969,3.43,3.43
18989,3.42,3.43
19009,3.42,3.43
19029,3.42,3.42
19049,3.42,3.41
19069,3.42,3.42
19089,3.44,3.44
19109,3.45,3.42
19129,3.46,3.45
19149,3.46,3.45
19169,3.47,3.48
19189,3.47,3.46
19208,3.48,3.48
19229,3.48,3.48
19248,3.48,3.47
19268,3.47,3.48
19288,3.47,3.46
19308,3.46,3.46
19328,3.45,3.46
19348,3.45,3.42
19368,3.45,3.45
19388,3.46,3.45
19408,3.47,3.48
19428,3.47,3.49
19448,3.47,3.45
19468,3.48,3.5
19488,3.49,3.5
19508,3.49,3.49
19528,3.46,3.46
19548,,
19568,,
19588,,
19608,,
19628,3.53,3.54
19648,3.55,3.54
19668,3.55,3.57
19688,3.54,3.55
19708,3.57,3.55
19728,3.57,3.57
19748,3.57,3.59
19768,3.58,3.59
19788,3.59,3.58
19808,3.60,3.6
19828,3.61,3.61
19848,3.61,3.58
19868,3.61,3.62
19888,3.63,3.63
19908,3.64,3.65
19928,3.65,3.63
19948,3.65,3.64
19968,3.65,3.66
19988,3.64,3.61
20008,3.65,3.65
20028,3.63,3.63
20048,3.61,3.6
20068,3.60,3.62
20088,3.55,3.56
20108,3.54,3.54
20128,3.53,3.53
20148,3.51,3.52
20168,3.49,3.5
20188,3.47,3.48
20208,3.45,3.43
20228,3.45,3.44
20248,3.44,3.44
20268,3.43,3.4
20288,3.45,3.44
20308,3.45,3.47
20328,3.46,3.49
20348,3.47,3.46
20368,3.48,3.49
20388,3.49,3.49
20408,3.52,3.51
20428,3.50,3.48
20448,3.51,3.51
20468,3.53,3.55
20488,3.54,3.54
20508,3.54,3.53
20528,3.54,3.54
20548,3.55,3.55
20568,3.54,3.54
20588,3.55,3.58
20608,3.50,3.51
20628,3.48,3.47
20648,3.48,3.48
20668,3.45,3.45
20688,3.43,3.44
20708,3.36,3.36
20728,3.32,3.32
20748,3.28,3.26
20768,3.23,3.23
20788,3.21,3.21
20808,3.19,3.16
20828,3.19,3.19
20848,3.17,3.17
20867,3.17,3.16
20888,3.16,3.15
20907,3.14,3.14
20927,3.13,3.17
20947,3.12,3.09
20967,3.12,3.11
20987,3.12,3.14
21007,3.11,3.11
21027,3.12,3.11
21047,3.12,3.14
21067,3.12,3.11
21087,3.13,3.13
21107,3.11,3.13
21127,3.11,3.08
21147,3.12,3.13
21167,3.12,3.11
21187,3.12,3.1
