Recording timestamp,Pupil diameter left,Pupil diameter right
3998,3.94,3.68
4018,3.94,3.68
4038,3.94,3.68
4058,3.94,3.67
4078,3.94,3.67
4098,3.94,3.66
4118,3.94,3.66
4138,4.01,3.61
4157,4.03,3.62
4177,4.02,3.63
4197,4,3.63
4217,3.95,3.64
4237,3.97,3.65
4257,3.96,3.64
4277,3.95,3.65
4297,3.93,3.66
4317,3.92,3.67
4337,3.92,3.67
4357,3.93,3.68
4377,3.94,3.68
4397,3.95,3.68
4417,3.96,3.69
4437,3.95,3.69
4457,3.98,3.76
4477,3.99,3.79
4497,4,3.81
4517,4.01,3.81
4537,4.02,3.82
4557,4.03,3.82
4577,4.04,3.82
4597,4.06,3.83
4617,4.07,3.83
4637,4.07,3.84
4657,4.08,3.84
4677,4.1,3.85
4697,4.17,3.84
4717,4.19,3.83
4737,4.18,3.82
4757,4.16,3.82
4777,4.16,3.82
4797,4.16,3.82
4817,4.16,3.83
4837,4.16,3.83
4857,4.16,3.84
4877,4.16,3.84
4897,4.13,3.85
4917,4.13,3.86
4937,4.14,3.88
4957,4.14,3.89
4977,4.16,3.94
4997,4.14,3.96
5017,4.14,3.98
5037,4.13,3.98
5057,4.14,3.99
5077,4.15,4
5097,4.17,4.05
5117,4.17,4.05
5137,4.18,4.06
5157,4.19,4.07
5177,4.21,4.07
5197,,3.92
5217,,
5237,,
5257,,
5277,3.94,
5297,4,
5317,4.06,4
5337,4.11,4.08
5357,4.16,4.13
5377,4.2,4.16
5397,4.24,4.17
5417,4.25,4.17
5437,4.24,4.17
5457,4.25,4.16
5477,4.25,4.16
5497,4.25,4.16
5517,4.25,4.15
5537,4.25,4.16
5557,4.26,4.17
5577,4.27,4.17
5597,4.28,4.17
5617,4.3,4.17
5637,4.32,4.17
5657,4.32,4.18
5677,4.35,4.19
5697,4.37,4.19
5717,4.37,4.19
5737,4.39,4.19
5757,4.39,4.19
5776,4.39,4.19
5797,4.4,4.19
5816,4.32,4.2
5836,,
5856,,
5876,,5.64
5896,4.27,
5916,4.33,5.06
5936,4.36,4.7
5956,4.39,4.4
5976,4.42,4.28
5996,4.45,4.26
6016,4.45,4.23
6036,4.47,4.22
6056,4.48,4.23
6076,4.46,4.22
6096,4.45,4.23
6116,4.46,4.22
6136,4.46,4.22
6156,4.47,4.22
6176,4.48,4.23
6196,4.47,4.22
6216,,4.22
6236,4.46,4.21
6256,4.35,4.15
6276,4.26,4.12
6296,4.24,4.09
6316,4.17,4.03
6336,4.14,3.98
6356,4.1,3.94
6376,4.06,3.91
6396,4.04,3.88
6416,4.01,3.85
6436,3.97,3.83
6456,3.93,3.8
6476,3.9,3.76
6496,3.85,3.7
6516,3.8,3.65
6536,3.74,3.6
6556,3.69,3.55
6576,3.65,3.51
6596,3.58,3.47
6616,3.5,3.45
6636,3.46,3.42
6656,3.45,3.39
6676,3.45,3.37
6696,3.45,3.36
6716,3.44,3.35
6736,3.44,3.33
6756,3.43,3.32
6776,3.38,3.31
6796,3.37,3.29
6816,3.36,3.28
6836,3.35,3.26
